Unnamed: 0,user_id,username,content,hashtag,url,uri,reblogged_user_id,clean_text,tokens,pos_tags,ner_tags
87,106313751430601693,BigBrotherWatch,"<p>""MPs should push for a vote: not just to shelve passports, as happened by decree in September, but to scrap them completely.""</p><p>👏👏👏</p><p><a href=""https://aspiechattr.me/tags/NoVaccinePassportsAnywhere"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NoVaccinePassportsAnywhere</span></a></p><p><a href=""https://birdsite.xanny.family/spectator/status/1478999281818345472"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">birdsite.xanny.family/spectato</span><span class=""invisible"">r/status/1478999281818345472</span></a></p>",NoVaccinePassportsAnywhere,https://aspiechattr.me/@BigBrotherWatch/107575054834257686,https://aspiechattr.me/users/BigBrotherWatch/statuses/107575054834257686,[],"""MPs should push for a vote: not just to shelve passports, as happened by decree in September, but to scrap them completely.""👏👏👏#NoVaccinePassportsAnywherehttps://birdsite.xanny.family/spectator/status/1478999281818345472","['``', 'MPs', 'push', 'vote', ':', 'shelve', 'passport', ',', 'happened', 'decree', 'September', ',', 'scrap', 'completely', '.', '``', '👏👏👏', '#', 'NoVaccinePassportsAnywherehttps', ':', '//birdsite.xanny.family/spectator/status/1478999281818345472']","[('``', '``'), ('MPs', 'NNP'), ('push', 'JJ'), ('vote', 'NN'), (':', ':'), ('shelve', 'NN'), ('passport', 'NN'), (',', ','), ('happened', 'VBD'), ('decree', 'JJ'), ('September', 'NNP'), (',', ','), ('scrap', 'NN'), ('completely', 'RB'), ('.', '.'), ('``', '``'), ('👏👏👏', 'JJ'), ('#', '#'), ('NoVaccinePassportsAnywherehttps', 'NNP'), (':', ':'), ('//birdsite.xanny.family/spectator/status/1478999281818345472', 'NN')]","(S
  ``/``
  (ORGANIZATION MPs/NNP)
  push/JJ
  vote/NN
  :/:
  shelve/NN
  passport/NN
  ,/,
  happened/VBD
  decree/JJ
  September/NNP
  ,/,
  scrap/NN
  completely/RB
  ./.
  ``/``
  👏👏👏/JJ
  #/#
  NoVaccinePassportsAnywherehttps/NNP
  :/:
  //birdsite.xanny.family/spectator/status/1478999281818345472/NN)"
88,106313751430601693,BigBrotherWatch,"<p>We're able to take this action thanks to 7,110 of you who are supporting our Crowdfunder. To all those supporting, THANK YOU. </p><p>It's not too late to join - help us make history ⬇️</p><p><a href=""https://aspiechattr.me/tags/NoVaccinePassportsAnywhere"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NoVaccinePassportsAnywhere</span></a><br><a href=""https://www.crowdfunder.co.uk/p/join-the-challenge-against-covid-passes"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">crowdfunder.co.uk/p/join-the-c</span><span class=""invisible"">hallenge-against-covid-passes</span></a></p>",NoVaccinePassportsAnywhere,https://aspiechattr.me/@BigBrotherWatch/107501503888427353,https://aspiechattr.me/users/BigBrotherWatch/statuses/107501503888427353,[],"We're able to take this action thanks to 7,110 of you who are supporting our Crowdfunder. To all those supporting, THANK YOU. It's not too late to join - help us make history ⬇️#NoVaccinePassportsAnywherehttps://www.crowdfunder.co.uk/p/join-the-challenge-against-covid-passes","[""'re"", 'able', 'take', 'action', 'thanks', '7,110', 'supporting', 'Crowdfunder', '.', 'supporting', ',', 'THANK', '.', ""'s"", 'late', 'join', '-', 'help', 'u', 'make', 'history', '⬇️', '#', 'NoVaccinePassportsAnywherehttps', ':', '//www.crowdfunder.co.uk/p/join-the-challenge-against-covid-passes']","[(""'re"", 'VBP'), ('able', 'JJ'), ('take', 'JJ'), ('action', 'NN'), ('thanks', 'NNS'), ('7,110', 'CD'), ('supporting', 'VBG'), ('Crowdfunder', 'NNP'), ('.', '.'), ('supporting', 'NN'), (',', ','), ('THANK', 'NNP'), ('.', '.'), (""'s"", 'POS'), ('late', 'JJ'), ('join', 'NN'), ('-', ':'), ('help', 'NN'), ('u', 'JJ'), ('make', 'VB'), ('history', 'NN'), ('⬇️', 'NNP'), ('#', '#'), ('NoVaccinePassportsAnywherehttps', 'NNP'), (':', ':'), ('//www.crowdfunder.co.uk/p/join-the-challenge-against-covid-passes', 'NNS')]","(S
  're/VBP
  able/JJ
  take/JJ
  action/NN
  thanks/NNS
  7,110/CD
  supporting/VBG
  (GPE Crowdfunder/NNP)
  ./.
  supporting/NN
  ,/,
  (ORGANIZATION THANK/NNP)
  ./.
  's/POS
  late/JJ
  join/NN
  -/:
  help/NN
  u/JJ
  make/VB
  history/NN
  ⬇️/NNP
  #/#
  NoVaccinePassportsAnywherehttps/NNP
  :/:
  //www.crowdfunder.co.uk/p/join-the-challenge-against-covid-passes/NNS)"
89,106313751430601693,BigBrotherWatch,"<p>If Covid IDs were proportionate &amp; effective why are venues that make use of them being shut?</p><p>❌ It's clear Covid passes have failed in Wales.</p><p><a href=""https://aspiechattr.me/tags/NoVaccinePassportsAnywhere"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NoVaccinePassportsAnywhere</span></a></p><p>[Video embedded in original tweet]</p>",NoVaccinePassportsAnywhere,https://aspiechattr.me/@BigBrotherWatch/107462634448331052,https://aspiechattr.me/users/BigBrotherWatch/statuses/107462634448331052,[],If Covid IDs were proportionate &amp; effective why are venues that make use of them being shut?❌ It's clear Covid passes have failed in Wales.#NoVaccinePassportsAnywhere[Video embedded in original tweet],"['Covid', 'IDs', 'proportionate', '&', 'amp', ';', 'effective', 'venue', 'make', 'use', 'shut', '?', '❌', ""'s"", 'clear', 'Covid', 'pass', 'failed', 'Wales.', '#', 'NoVaccinePassportsAnywhere', '[', 'Video', 'embedded', 'original', 'tweet', ']']","[('Covid', 'NNP'), ('IDs', 'NNP'), ('proportionate', 'NN'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('effective', 'JJ'), ('venue', 'NNS'), ('make', 'VBP'), ('use', 'NN'), ('shut', 'NN'), ('?', '.'), ('❌', 'NN'), (""'s"", 'POS'), ('clear', 'JJ'), ('Covid', 'NNP'), ('pass', 'NN'), ('failed', 'VBD'), ('Wales.', 'NNP'), ('#', '#'), ('NoVaccinePassportsAnywhere', 'NNP'), ('[', 'NNP'), ('Video', 'NNP'), ('embedded', 'VBD'), ('original', 'JJ'), ('tweet', 'NN'), (']', 'NN')]","(S
  (PERSON Covid/NNP)
  (ORGANIZATION IDs/NNP)
  proportionate/NN
  &/CC
  amp/NN
  ;/:
  effective/JJ
  venue/NNS
  make/VBP
  use/NN
  shut/NN
  ?/.
  ❌/NN
  's/POS
  clear/JJ
  (PERSON Covid/NNP)
  pass/NN
  failed/VBD
  Wales./NNP
  #/#
  (ORGANIZATION NoVaccinePassportsAnywhere/NNP)
  [/NNP
  (PERSON Video/NNP)
  embedded/VBD
  original/JJ
  tweet/NN
  ]/NN)"
90,106313751430601693,BigBrotherWatch,"<p>🚨🚨 NO COVID PASSES 🚨🚨</p><p>Use our template below to tell your MP to vote AGAINST these authoritarian plans and share widely! ⤵️</p><p><a href=""https://bigbrotherwatch.org.uk/campaigns/stopvaccinepassports/#email-your-mp"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">bigbrotherwatch.org.uk/campaig</span><span class=""invisible"">ns/stopvaccinepassports/#email-your-mp</span></a><br><a href=""https://aspiechattr.me/tags/NoVaccinePassportsAnywhere"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NoVaccinePassportsAnywhere</span></a></p>",NoVaccinePassportsAnywhere,https://aspiechattr.me/@BigBrotherWatch/107428424742493381,https://aspiechattr.me/users/BigBrotherWatch/statuses/107428424742493381,[],🚨🚨 NO COVID PASSES 🚨🚨Use our template below to tell your MP to vote AGAINST these authoritarian plans and share widely! ⤵️https://bigbrotherwatch.org.uk/campaigns/stopvaccinepassports/#email-your-mp#NoVaccinePassportsAnywhere,"['🚨🚨', 'COVID', 'PASSES', '🚨🚨Use', 'template', 'tell', 'MP', 'vote', 'authoritarian', 'plan', 'share', 'widely', '!', '⤵️https', ':', '//bigbrotherwatch.org.uk/campaigns/stopvaccinepassports/', '#', 'email-your-mp', '#', 'NoVaccinePassportsAnywhere']","[('🚨🚨', 'NN'), ('COVID', 'NNP'), ('PASSES', 'NNP'), ('🚨🚨Use', 'NNP'), ('template', 'NN'), ('tell', 'NN'), ('MP', 'NNP'), ('vote', 'NN'), ('authoritarian', 'JJ'), ('plan', 'NN'), ('share', 'NN'), ('widely', 'RB'), ('!', '.'), ('⤵️https', 'NN'), (':', ':'), ('//bigbrotherwatch.org.uk/campaigns/stopvaccinepassports/', 'JJ'), ('#', '#'), ('email-your-mp', 'JJ'), ('#', '#'), ('NoVaccinePassportsAnywhere', 'NNP')]","(S
  🚨🚨/NN
  (ORGANIZATION COVID/NNP)
  PASSES/NNP
  🚨🚨Use/NNP
  template/NN
  tell/NN
  MP/NNP
  vote/NN
  authoritarian/JJ
  plan/NN
  share/NN
  widely/RB
  !/.
  ⤵️https/NN
  :/:
  //bigbrotherwatch.org.uk/campaigns/stopvaccinepassports//JJ
  #/#
  email-your-mp/JJ
  #/#
  NoVaccinePassportsAnywhere/NNP)"
91,106313751430601693,BigBrotherWatch,"<p>🚨🚨 TODAY | 12PM | PARLIAMENT SQUARE 🚨🚨</p><p>📢 STOP COVID PASSES PROTEST 📢</p><p>Rights &amp; equality groups come together to stop @BorisJohnson's Covid passports!</p><p>Follow for live updates...</p><p>Telegram |  <a href=""http://t.me/BigBrotherWatchHQ"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">t.me/BigBrotherWatchHQ</span><span class=""invisible""></span></a><br><a href=""https://aspiechattr.me/tags/NoVaccinePassportsAnywhere"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NoVaccinePassportsAnywhere</span></a></p>",NoVaccinePassportsAnywhere,https://aspiechattr.me/@BigBrotherWatch/107428129912074011,https://aspiechattr.me/users/BigBrotherWatch/statuses/107428129912074011,[],🚨🚨 TODAY | 12PM | PARLIAMENT SQUARE 🚨🚨📢 STOP COVID PASSES PROTEST 📢Rights &amp; equality groups come together to stop @BorisJohnson's Covid passports!Follow for live updates...Telegram |  http://t.me/BigBrotherWatchHQ#NoVaccinePassportsAnywhere,"['🚨🚨', 'TODAY', '|', '12PM', '|', 'PARLIAMENT', 'SQUARE', '🚨🚨📢', 'STOP', 'COVID', 'PASSES', 'PROTEST', '📢Rights', '&', 'amp', ';', 'equality', 'group', 'come', 'together', 'stop', '@', 'BorisJohnson', ""'s"", 'Covid', 'passport', '!', 'Follow', 'live', 'update', '...', 'Telegram', '|', 'http', ':', '//t.me/BigBrotherWatchHQ', '#', 'NoVaccinePassportsAnywhere']","[('🚨🚨', 'NN'), ('TODAY', 'NNP'), ('|', 'NNP'), ('12PM', 'CD'), ('|', 'NNP'), ('PARLIAMENT', 'NNP'), ('SQUARE', 'NNP'), ('🚨🚨📢', 'NNP'), ('STOP', 'NNP'), ('COVID', 'NNP'), ('PASSES', 'NNP'), ('PROTEST', 'NNP'), ('📢Rights', 'NNP'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('equality', 'NN'), ('group', 'NN'), ('come', 'VB'), ('together', 'RB'), ('stop', 'JJ'), ('@', 'NNP'), ('BorisJohnson', 'NNP'), (""'s"", 'POS'), ('Covid', 'NNP'), ('passport', 'NN'), ('!', '.'), ('Follow', 'NNP'), ('live', 'JJ'), ('update', 'NN'), ('...', ':'), ('Telegram', 'NNP'), ('|', 'NNP'), ('http', 'NN'), (':', ':'), ('//t.me/BigBrotherWatchHQ', 'JJ'), ('#', '#'), ('NoVaccinePassportsAnywhere', 'NNP')]","(S
  🚨🚨/NN
  TODAY/NNP
  |/NNP
  12PM/CD
  |/NNP
  (ORGANIZATION PARLIAMENT/NNP)
  SQUARE/NNP
  🚨🚨📢/NNP
  STOP/NNP
  COVID/NNP
  PASSES/NNP
  PROTEST/NNP
  📢Rights/NNP
  &/CC
  amp/NN
  ;/:
  equality/NN
  group/NN
  come/VB
  together/RB
  stop/JJ
  @/NNP
  BorisJohnson/NNP
  's/POS
  (PERSON Covid/NNP)
  passport/NN
  !/.
  (PERSON Follow/NNP)
  live/JJ
  update/NN
  .../:
  (PERSON Telegram/NNP)
  |/NNP
  http/NN
  :/:
  //t.me/BigBrotherWatchHQ/JJ
  #/#
  NoVaccinePassportsAnywhere/NNP)"
92,106313751430601693,BigBrotherWatch,"<p>🚨🚨🚨 STOP COVID PASSES PROTEST: SATURDAY 11 DEC | starts 12pm @ Parliament Sq 🚨🚨🚨</p><p>Rights &amp; equality groups come together to stop Johnson’s Covid passports ✊</p><p>The time to fight back is now…</p><p>🪧 BE THERE!<br>📢 Spread the word!</p><p><a href=""https://aspiechattr.me/tags/NoVaccinePassportsAnywhere"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NoVaccinePassportsAnywhere</span></a></p>",NoVaccinePassportsAnywhere,https://aspiechattr.me/@BigBrotherWatch/107419105603991545,https://aspiechattr.me/users/BigBrotherWatch/statuses/107419105603991545,[],🚨🚨🚨 STOP COVID PASSES PROTEST: SATURDAY 11 DEC | starts 12pm @ Parliament Sq 🚨🚨🚨Rights &amp; equality groups come together to stop Johnson’s Covid passports ✊The time to fight back is now…🪧 BE THERE!📢 Spread the word!#NoVaccinePassportsAnywhere,"['🚨🚨🚨', 'STOP', 'COVID', 'PASSES', 'PROTEST', ':', 'SATURDAY', '11', 'DEC', '|', 'start', '12pm', '@', 'Parliament', 'Sq', '🚨🚨🚨Rights', '&', 'amp', ';', 'equality', 'group', 'come', 'together', 'stop', 'Johnson', '’', 'Covid', 'passport', '✊The', 'time', 'fight', 'back', 'now…\U0001faa7', '!', '📢', 'Spread', 'word', '!', '#', 'NoVaccinePassportsAnywhere']","[('🚨🚨🚨', 'JJ'), ('STOP', 'NNP'), ('COVID', 'NNP'), ('PASSES', 'NNP'), ('PROTEST', 'NNP'), (':', ':'), ('SATURDAY', 'NN'), ('11', 'CD'), ('DEC', 'NNP'), ('|', 'NNP'), ('start', 'VBP'), ('12pm', 'CD'), ('@', 'JJ'), ('Parliament', 'NNP'), ('Sq', 'NNP'), ('🚨🚨🚨Rights', 'NNP'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('equality', 'NN'), ('group', 'NN'), ('come', 'VB'), ('together', 'RB'), ('stop', 'JJ'), ('Johnson', 'NNP'), ('’', 'NNP'), ('Covid', 'NNP'), ('passport', 'VB'), ('✊The', 'JJ'), ('time', 'NN'), ('fight', 'NN'), ('back', 'RB'), ('now…\U0001faa7', 'RB'), ('!', '.'), ('📢', 'JJ'), ('Spread', 'NNP'), ('word', 'NN'), ('!', '.'), ('#', '#'), ('NoVaccinePassportsAnywhere', 'RB')]","(S
  🚨🚨🚨/JJ
  (ORGANIZATION STOP/NNP)
  COVID/NNP
  PASSES/NNP
  PROTEST/NNP
  :/:
  SATURDAY/NN
  11/CD
  DEC/NNP
  |/NNP
  start/VBP
  12pm/CD
  @/JJ
  (ORGANIZATION Parliament/NNP Sq/NNP)
  🚨🚨🚨Rights/NNP
  &/CC
  amp/NN
  ;/:
  equality/NN
  group/NN
  come/VB
  together/RB
  stop/JJ
  (PERSON Johnson/NNP)
  ’/NNP
  Covid/NNP
  passport/VB
  ✊The/JJ
  time/NN
  fight/NN
  back/RB
  now…🪧/RB
  !/.
  📢/JJ
  Spread/NNP
  word/NN
  !/.
  #/#
  NoVaccinePassportsAnywhere/RB)"
93,106313751430601693,BigBrotherWatch,"<p><a href=""https://aspiechattr.me/tags/NoCovidID"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NoCovidID</span></a> <a href=""https://aspiechattr.me/tags/NoVaccinePassportsAnywhere"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NoVaccinePassportsAnywhere</span></a><br><a href=""https://www.crowdfunder.co.uk/join-the-challenge-against-covid-passes"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">crowdfunder.co.uk/join-the-cha</span><span class=""invisible"">llenge-against-covid-passes</span></a></p>",NoVaccinePassportsAnywhere,https://aspiechattr.me/@BigBrotherWatch/107394096972631065,https://aspiechattr.me/users/BigBrotherWatch/statuses/107394096972631065,[],#NoCovidID #NoVaccinePassportsAnywherehttps://www.crowdfunder.co.uk/join-the-challenge-against-covid-passes,"['#', 'NoCovidID', '#', 'NoVaccinePassportsAnywherehttps', ':', '//www.crowdfunder.co.uk/join-the-challenge-against-covid-passes']","[('#', '#'), ('NoCovidID', 'NNP'), ('#', '#'), ('NoVaccinePassportsAnywherehttps', 'NNP'), (':', ':'), ('//www.crowdfunder.co.uk/join-the-challenge-against-covid-passes', 'NNS')]","(S
  #/#
  (ORGANIZATION NoCovidID/NNP)
  #/#
  NoVaccinePassportsAnywherehttps/NNP
  :/:
  //www.crowdfunder.co.uk/join-the-challenge-against-covid-passes/NNS)"
94,106313751430601693,BigBrotherWatch,"<p>Do you live in Northern Ireland? </p><p>We've made a quick and simple tool to email your MLA to tell them <a href=""https://aspiechattr.me/tags/NoVaccinePassportsAnywhere"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NoVaccinePassportsAnywhere</span></a> now! ⤵️</p><p><a href=""https://bigbrotherwatch.org.uk/campaigns/stopvaccinepassports/#email-your-mla"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">bigbrotherwatch.org.uk/campaig</span><span class=""invisible"">ns/stopvaccinepassports/#email-your-mla</span></a></p>",NoVaccinePassportsAnywhere,https://aspiechattr.me/@BigBrotherWatch/107348562533767487,https://aspiechattr.me/users/BigBrotherWatch/statuses/107348562533767487,[],Do you live in Northern Ireland? We've made a quick and simple tool to email your MLA to tell them #NoVaccinePassportsAnywhere now! ⤵️https://bigbrotherwatch.org.uk/campaigns/stopvaccinepassports/#email-your-mla,"['live', 'Northern', 'Ireland', '?', ""'ve"", 'made', 'quick', 'simple', 'tool', 'email', 'MLA', 'tell', '#', 'NoVaccinePassportsAnywhere', '!', '⤵️https', ':', '//bigbrotherwatch.org.uk/campaigns/stopvaccinepassports/', '#', 'email-your-mla']","[('live', 'JJ'), ('Northern', 'NNP'), ('Ireland', 'NNP'), ('?', '.'), (""'ve"", 'VBP'), ('made', 'VBN'), ('quick', 'JJ'), ('simple', 'JJ'), ('tool', 'NN'), ('email', 'NN'), ('MLA', 'NNP'), ('tell', 'NN'), ('#', '#'), ('NoVaccinePassportsAnywhere', 'RB'), ('!', '.'), ('⤵️https', 'NN'), (':', ':'), ('//bigbrotherwatch.org.uk/campaigns/stopvaccinepassports/', 'JJ'), ('#', '#'), ('email-your-mla', 'JJ')]","(S
  live/JJ
  (GPE Northern/NNP Ireland/NNP)
  ?/.
  've/VBP
  made/VBN
  quick/JJ
  simple/JJ
  tool/NN
  email/NN
  (ORGANIZATION MLA/NNP)
  tell/NN
  #/#
  NoVaccinePassportsAnywhere/RB
  !/.
  ⤵️https/NN
  :/:
  //bigbrotherwatch.org.uk/campaigns/stopvaccinepassports//JJ
  #/#
  email-your-mla/JJ)"
95,106313751430601693,BigBrotherWatch,"<p>Given the Scottish Govnt's 70 page report last week found not a scrap of evidence that vaccine passports have benefited public health, she should be scrapping the whole scheme today.</p><p>That would be ""following the science"".</p><p><a href=""https://aspiechattr.me/tags/NoVaccinePassportsAnywhere"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NoVaccinePassportsAnywhere</span></a><br><a href=""https://stopvaccinepassports.co.uk"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">stopvaccinepassports.co.uk</span><span class=""invisible""></span></a></p>",NoVaccinePassportsAnywhere,https://aspiechattr.me/@BigBrotherWatch/107327092907745959,https://aspiechattr.me/users/BigBrotherWatch/statuses/107327092907745959,[],"Given the Scottish Govnt's 70 page report last week found not a scrap of evidence that vaccine passports have benefited public health, she should be scrapping the whole scheme today.That would be ""following the science"".#NoVaccinePassportsAnywherehttps://stopvaccinepassports.co.uk","['Given', 'Scottish', 'Govnt', ""'s"", '70', 'page', 'report', 'last', 'week', 'found', 'scrap', 'evidence', 'vaccine', 'passport', 'benefited', 'public', 'health', ',', 'scrapping', 'whole', 'scheme', 'today.That', 'would', '``', 'following', 'science', ""''"", '.', '#', 'NoVaccinePassportsAnywherehttps', ':', '//stopvaccinepassports.co.uk']","[('Given', 'VBN'), ('Scottish', 'JJ'), ('Govnt', 'NNP'), (""'s"", 'POS'), ('70', 'CD'), ('page', 'NN'), ('report', 'NN'), ('last', 'JJ'), ('week', 'NN'), ('found', 'VBD'), ('scrap', 'JJ'), ('evidence', 'NN'), ('vaccine', 'NN'), ('passport', 'NN'), ('benefited', 'VBD'), ('public', 'JJ'), ('health', 'NN'), (',', ','), ('scrapping', 'VBG'), ('whole', 'JJ'), ('scheme', 'NN'), ('today.That', 'WDT'), ('would', 'MD'), ('``', '``'), ('following', 'VBG'), ('science', 'NN'), (""''"", ""''""), ('.', '.'), ('#', '#'), ('NoVaccinePassportsAnywherehttps', 'NNP'), (':', ':'), ('//stopvaccinepassports.co.uk', 'NN')]","(S
  Given/VBN
  (PERSON Scottish/JJ Govnt/NNP)
  's/POS
  70/CD
  page/NN
  report/NN
  last/JJ
  week/NN
  found/VBD
  scrap/JJ
  evidence/NN
  vaccine/NN
  passport/NN
  benefited/VBD
  public/JJ
  health/NN
  ,/,
  scrapping/VBG
  whole/JJ
  scheme/NN
  today.That/WDT
  would/MD
  ``/``
  following/VBG
  science/NN
  ''/''
  ./.
  #/#
  NoVaccinePassportsAnywherehttps/NNP
  :/:
  //stopvaccinepassports.co.uk/NN)"
96,106313751430601693,BigBrotherWatch,"<p>🛂 Mandatory Covid-status certification represents a profound intrusion into fundamental rights and liberties.</p><p><a href=""https://aspiechattr.me/tags/NoVaccinePassportsAnywhere"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NoVaccinePassportsAnywhere</span></a> </p><p>Read the full letter to Robin Swann here ⤵️</p><p><a href=""https://bigbrotherwatch.org.uk/wp-content/uploads/2021/11/Letter-to-Minister-for-Health-Robin-Swann-MLA.pdf"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">bigbrotherwatch.org.uk/wp-cont</span><span class=""invisible"">ent/uploads/2021/11/Letter-to-Minister-for-Health-Robin-Swann-MLA.pdf</span></a></p>",NoVaccinePassportsAnywhere,https://aspiechattr.me/@BigBrotherWatch/107326503147021089,https://aspiechattr.me/users/BigBrotherWatch/statuses/107326503147021089,[],🛂 Mandatory Covid-status certification represents a profound intrusion into fundamental rights and liberties.#NoVaccinePassportsAnywhere Read the full letter to Robin Swann here ⤵️https://bigbrotherwatch.org.uk/wp-content/uploads/2021/11/Letter-to-Minister-for-Health-Robin-Swann-MLA.pdf,"['🛂', 'Mandatory', 'Covid-status', 'certification', 'represents', 'profound', 'intrusion', 'fundamental', 'right', 'liberties.', '#', 'NoVaccinePassportsAnywhere', 'Read', 'full', 'letter', 'Robin', 'Swann', '⤵️https', ':', '//bigbrotherwatch.org.uk/wp-content/uploads/2021/11/Letter-to-Minister-for-Health-Robin-Swann-MLA.pdf']","[('🛂', 'JJ'), ('Mandatory', 'NNP'), ('Covid-status', 'NNP'), ('certification', 'NN'), ('represents', 'VBZ'), ('profound', 'JJ'), ('intrusion', 'NN'), ('fundamental', 'JJ'), ('right', 'JJ'), ('liberties.', 'NN'), ('#', '#'), ('NoVaccinePassportsAnywhere', 'NNP'), ('Read', 'NNP'), ('full', 'JJ'), ('letter', 'NN'), ('Robin', 'NNP'), ('Swann', 'NNP'), ('⤵️https', 'NN'), (':', ':'), ('//bigbrotherwatch.org.uk/wp-content/uploads/2021/11/Letter-to-Minister-for-Health-Robin-Swann-MLA.pdf', 'JJ')]","(S
  🛂/JJ
  Mandatory/NNP
  Covid-status/NNP
  certification/NN
  represents/VBZ
  profound/JJ
  intrusion/NN
  fundamental/JJ
  right/JJ
  liberties./NN
  #/#
  (ORGANIZATION NoVaccinePassportsAnywhere/NNP Read/NNP)
  full/JJ
  letter/NN
  (PERSON Robin/NNP Swann/NNP)
  ⤵️https/NN
  :/:
  //bigbrotherwatch.org.uk/wp-content/uploads/2021/11/Letter-to-Minister-for-Health-Robin-Swann-MLA.pdf/JJ)"
97,1046236,sweekitt,"<p>RT @Jennijeremies@twitter.com</p><p>Well done Belfast. <br><a href=""https://mstdn.fr/tags/NoVaccinePassports"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NoVaccinePassports</span></a> <a href=""https://mstdn.fr/tags/NoVaccinePassportsAnywhere"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NoVaccinePassportsAnywhere</span></a></p><p>🐦🔗: <a href=""https://twitter.com/Jennijeremies/status/1462086480592052226"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">twitter.com/Jennijeremies/stat</span><span class=""invisible"">us/1462086480592052226</span></a></p>",NoVaccinePassportsAnywhere,https://mstdn.fr/@sweekitt/107314623676980333,https://mstdn.fr/users/sweekitt/statuses/107314623676980333,[],RT @Jennijeremies@twitter.comWell done Belfast. #NoVaccinePassports #NoVaccinePassportsAnywhere🐦🔗: https://twitter.com/Jennijeremies/status/1462086480592052226,"['RT', '@', 'Jennijeremies', '@', 'twitter.comWell', 'done', 'Belfast', '.', '#', 'NoVaccinePassports', '#', 'NoVaccinePassportsAnywhere🐦🔗', ':', 'http', ':', '//twitter.com/Jennijeremies/status/1462086480592052226']","[('RT', 'NNP'), ('@', 'NNP'), ('Jennijeremies', 'NNP'), ('@', 'NNP'), ('twitter.comWell', 'NN'), ('done', 'VBN'), ('Belfast', 'NNP'), ('.', '.'), ('#', '#'), ('NoVaccinePassports', 'NNP'), ('#', '#'), ('NoVaccinePassportsAnywhere🐦🔗', 'NNP'), (':', ':'), ('http', 'NN'), (':', ':'), ('//twitter.com/Jennijeremies/status/1462086480592052226', 'NN')]","(S
  RT/NNP
  @/NNP
  Jennijeremies/NNP
  @/NNP
  twitter.comWell/NN
  done/VBN
  (GPE Belfast/NNP)
  ./.
  #/#
  NoVaccinePassports/NNP
  #/#
  NoVaccinePassportsAnywhere🐦🔗/NNP
  :/:
  http/NN
  :/:
  //twitter.com/Jennijeremies/status/1462086480592052226/NN)"
